,gene,members,origin,r_scores,snps
630,group1715,198,['chrm'],0.238772881055,192
631,group1716,198,['chrm'],0.149049328809,31
632,group1717,198,['chrm'],0.15411371372,63
633,group1718,198,['chrm'],0.0924224845586,3
634,group1719,198,['chrm'],0.192606966201,70
635,group1720,198,['chrm'],0.139200309316,12
636,group1721,198,['chrm'],0.198131937652,21
637,group1722,198,['chrm'],0.12394724263,58
638,group1723,197,0,0.121746390823,27
639,group1724,198,['chrm'],0.116358770314,77
640,group1725,198,['chrm'],0.174077185539,96
641,group1726,174,0,0.15865997333,102
642,group1727,197,0,0.11598508011,70
643,group1728,198,['chrm'],0.156270188754,56
644,group1729,198,['chrm'],0.113193504074,106
645,group1730,198,['chrm'],0.200394504126,67
646,group1731,198,['chrm'],0.134880609625,20
647,group1732,198,['chrm'],0.15919951899,29
648,group1733,198,['chrm'],0.17094570144,66
649,group1734,198,['chrm'],0.201347177844,46
650,group1735,198,['chrm'],0.177703666233,87
651,group1736,198,['chrm'],0.219450240893,83
652,group1737,198,['chrm'],0.143258599646,149
653,group1738,198,['chrm'],0.091958364944,7
654,group1739,198,['chrm'],0.127585198558,25
655,group1740,198,['chrm'],0.164336679311,19
656,group1741,198,['chrm'],0.194103830043,34
657,group1742,197,0,0.178503579792,94
658,group1743,198,['chrm'],0.153531955918,66
659,group1744,198,['chrm'],0.145965481854,52
660,group1745,198,['chrm'],0.12822763054,68
661,group1746,198,['chrm'],0.126070916504,12
662,group1747,198,['chrm'],0.168010141298,61
663,group1748,198,['chrm'],0.147996317069,49
664,group1749,198,['chrm'],0.12293062901,23
665,group1750,198,['chrm'],0.109500051084,8
666,group1751,198,['chrm'],0.158604465591,26
667,group1753,198,['chrm'],0.15504222576,39
668,group1754,198,['chrm'],0.107527521987,10
669,group1755,198,['chrm'],0.164462283592,36
670,group1756,198,['chrm'],0.158442218044,35
671,group1757,196,0,0.147274732879,48
672,group1758,198,['chrm'],0.162973798238,52
673,group1759,198,['chrm'],0.224477910705,38
674,group1760,198,['chrm'],0.219781324739,65
675,group1761,198,['chrm'],0.135460417311,37
676,group1762,198,['chrm'],0.1642064368,50
677,group1763,198,['chrm'],0.198265163794,30
678,group1764,198,['chrm'],0.18813961969,14
679,group1765,198,['chrm'],0.152232365822,34
680,group1766,198,['chrm'],0.18214805277,60
681,group1767,149,0,0.142333009929,57
682,group1768,149,0,0.150554209179,194
683,group1769,149,0,0.192276070713,99
684,group1770,150,0,0.167723243132,14
685,group1771,149,0,0.143294015762,34
686,group1772,159,0,0.171766723402,88
687,group1773,149,0,0.168365161431,32
688,group1774,119,0,0.165630064242,13
689,group1775,198,['chrm'],0.201003684561,25
690,group1776,198,['chrm'],0.232709179194,142
691,group1777,198,['chrm'],0.227957222938,76
692,group1778,198,['chrm'],0.239781580571,58
693,group1779,198,['chrm'],0.164741108807,94
694,group1780,198,['chrm'],0.156413115601,51
695,group1781,198,['chrm'],0.126189865499,207
696,group1782,198,['chrm'],0.123185776821,4
697,group1783,197,0,0.133601719897,49
698,group1784,198,['chrm'],0.216816971647,60
699,group1785,198,['chrm'],0.236165268978,101
700,group1786,198,['chrm'],0.240127812704,73
701,group1787,198,['chrm'],0.21221419465,71
702,group1788,198,['chrm'],0.202118486773,115
703,group1789,198,['chrm'],0.260492113862,90
704,group1790,198,['chrm'],0.132865883066,17
705,group1791,198,['chrm'],0.120986010946,90
706,group1792,198,['chrm'],0.171687463051,34
707,group1793,198,['chrm'],0.177465259108,41
708,group1794,198,['chrm'],0.203673044116,67
709,group1795,198,['chrm'],0.152178910325,67
710,group1796,198,['chrm'],0.161270412128,74
711,group1797,198,['chrm'],0.249368865992,71
712,group1798,198,['chrm'],0.163980571419,57
713,group1799,198,['chrm'],0.158344484548,113
714,group1800,198,['chrm'],0.128918492269,49
715,group1801,198,['chrm'],0.129620796689,46
716,group1802,198,['chrm'],0.145883308624,14
717,group1803,198,['chrm'],0.175772314193,29
718,group1804,198,['chrm'],0.13444814659,47
719,group1805,198,['chrm'],0.186558693987,49
720,group1806,198,['chrm'],0.216454687474,98
721,group1807,198,['chrm'],0.195522328137,91
722,group1808,198,['chrm'],0.160177829952,24
723,group1809,198,['chrm'],0.192172815497,25
724,group181,198,['chrm'],0.17025481338,182
725,group1810,198,['chrm'],0.232679597154,144
726,group1811,198,['chrm'],0.190997747611,50
727,group1812,198,['chrm'],0.176133550663,45
728,group1813,198,['chrm'],0.115244787685,24
729,group1814,198,['chrm'],0.189086096296,72
730,group1815,198,['chrm'],0.120325073572,144
731,group1816,198,['chrm'],0.16713040252,79
732,group1817,198,['chrm'],0.198123492197,46
733,group1818,198,['chrm'],0.123347012598,14
734,group1819,198,['chrm'],0.153550693324,21
735,group182,198,['chrm'],0.206687678387,44
736,group1820,198,['chrm'],0.12138359298,32
737,group1821,198,['chrm'],0.117523266985,15
738,group1822,198,['chrm'],0.159847663004,11
739,group1823,198,['chrm'],0.193971910807,74
740,group1824,198,['chrm'],0.172362583803,32
741,group1825,198,['chrm'],0.184247548701,88
742,group1826,198,['chrm'],0.227074508244,114
743,group1827,198,['chrm'],0.180615829158,77
744,group1828,198,['chrm'],0.215783470662,103
745,group1829,198,['chrm'],0.102800776458,344
746,group183,198,['chrm'],0.118573368498,23
747,group1830,198,['chrm'],0.181729979721,137
748,group1831,198,['chrm'],0.161461763201,32
749,group1832,198,['chrm'],0.166187243772,52
750,group1833,198,['chrm'],0.219128670103,78
751,group1834,198,['chrm'],0.213482929875,64
752,group1835,198,['chrm'],0.181417608154,33
753,group1836,198,['chrm'],0.155962118592,52
754,group1837,195,0,0.175457382336,33
755,group1838,198,['chrm'],0.197335931345,43
756,group1839,198,['chrm'],0.23199652872,47
757,group184,198,['chrm'],0.186489484218,32
758,group1840,198,['chrm'],0.170556708835,41
759,group1841,198,['chrm'],0.146152102228,26
760,group1842,198,['chrm'],0.180832802671,34
761,group1843,198,['chrm'],0.183682715908,32
762,group1844,198,['chrm'],0.131481556466,51
763,group1845,151,0,0.191347390551,27
764,group1846,150,0,0.166879196407,75
765,group1847,198,['chrm'],0.151803929829,144
766,group1848,151,0,0.202244956069,54
767,group1849,142,0,0.159692521961,53
768,group185,198,['chrm'],0.124281898021,15
769,group1850,197,0,0.194159841209,187
770,group1851,198,['chrm'],0.16127641227,49
771,group1852,198,['chrm'],0.166515578053,91
772,group1853,198,['chrm'],0.166816906745,62
773,group1854,196,0,0.142699416133,90
774,group1855,198,['chrm'],0.157733935571,190
775,group1856,198,['chrm'],0.148394174517,29
776,group1857,198,['chrm'],0.186007159419,111
777,group1858,198,['chrm'],0.194928047652,78
778,group1859,198,['chrm'],0.163699608651,148
779,group186,198,['chrm'],0.19374901039,151
780,group1860,198,['chrm'],0.151653072947,99
781,group1861,198,['chrm'],0.180017148674,42
782,group1862,196,0,0.0843916152096,7
783,group1863,198,['chrm'],0.133379646316,172
784,group1864,198,['chrm'],0.188749378678,64
785,group1865,198,['chrm'],0.153145546691,226
786,group1866,198,['chrm'],0.253524288275,100
787,group1867,198,['chrm'],0.150260957919,12
788,group1868,193,0,0.119922393842,9
789,group1869,198,['chrm'],0.184952114169,23
790,group187,198,['chrm'],0.146208465372,11
791,group1870,198,['chrm'],0.180819687189,35
792,group1871,198,['chrm'],0.181656009371,88
793,group1872,198,['chrm'],0.193281253852,136
794,group1873,124,0,0.0572183146359,6
795,group1874,198,['chrm'],0.20866841724,95
796,group1875,198,['chrm'],0.141158507868,53
797,group1876,198,['chrm'],0.195360194734,123
798,group1877,197,0,0.10955666267,28
799,group1878,198,['chrm'],0.187056658292,95
800,group1879,198,['chrm'],0.17866241985,50
801,group188,198,['chrm'],0.193157469637,36
802,group1880,198,['chrm'],0.20618077695,118
803,group1881,198,['chrm'],0.187638048614,29
804,group1882,198,['chrm'],0.17079981663,54
805,group1883,198,['chrm'],0.173597621206,30
806,group1884,198,['chrm'],0.191982684916,54
807,group1885,198,['chrm'],0.216142703585,67
808,group1886,198,['chrm'],0.181384974017,87
809,group1887,198,['chrm'],0.20563071279,37
810,group1888,198,['chrm'],0.218527325662,63
811,group1889,198,['chrm'],0.177187089613,44
812,group189,198,['chrm'],0.136814143617,29
813,group1890,198,['chrm'],0.198233963047,78
814,group1891,198,['chrm'],0.164446327852,37
815,group1892,198,['chrm'],0.155873968402,22
816,group1893,198,['chrm'],0.163074555506,61
817,group1894,198,['chrm'],0.196517161908,54
818,group1895,198,['chrm'],0.160855464394,109
819,group1896,198,['chrm'],0.214055379607,42
820,group1897,198,['chrm'],0.194406771037,32
821,group1898,197,0,0.113149489441,29
822,group1899,198,['chrm'],0.174704471552,41
823,group190,198,['chrm'],0.16287192298,47
824,group1900,198,['chrm'],0.161237971556,47
825,group1901,198,['chrm'],0.146520089066,60
826,group1902,198,['chrm'],0.153059259023,47
827,group1903,198,['chrm'],0.235857702342,204
828,group1904,198,['chrm'],0.116586967668,105
829,group1905,198,['chrm'],0.183855210898,34
830,group1906,196,0,0.173486296407,17
831,group1907,192,0,0.187429208087,40
832,group1908,196,0,0.178823540504,60
833,group1909,198,['chrm'],0.106519157148,53
834,group191,198,['chrm'],0.150160749098,27
835,group1910,198,['chrm'],0.178110972151,118
836,group1911,198,['chrm'],0.177465242982,63
837,group1912,198,['chrm'],0.167949886365,83
838,group1913,198,['chrm'],0.205307291495,148
839,group1914,198,['chrm'],0.143179916626,17
840,group1915,198,['chrm'],0.134016325342,32
841,group1916,198,['chrm'],0.200569763252,29
842,group1917,198,['chrm'],0.1991808134,83
843,group1918,187,0,0.0565141889657,15
844,group1919,198,['chrm'],0.177740995851,38
845,group192,198,['chrm'],0.169113143235,41
846,group1921,182,0,0.0765253624397,41
847,group1922,190,0,0.186875026174,32
848,group1923,198,['chrm'],0.157190264888,80
849,group1924,198,['chrm'],0.188648872261,145
850,group1925,198,['chrm'],0.15243408401,18
851,group1926,197,0,0.148130336991,67
852,group1927,198,['chrm'],0.1675212153,29
853,group1928,198,['chrm'],0.172412448824,88
854,group1929,198,['chrm'],0.162207031937,118
855,group193,198,['chrm'],0.166419168781,50
856,group1930,198,['chrm'],0.162586109957,82
857,group1931,198,['chrm'],0.142677685206,63
858,group1932,197,0,0.190305794732,110
859,group1933,198,['chrm'],0.201056893489,62
860,group1934,198,['chrm'],0.169863612584,37
861,group1935,198,['chrm'],0.222179019275,77
862,group1936,198,['chrm'],0.131890309452,70
863,group1937,194,0,0.089029766169,82
864,group1938,198,['chrm'],0.177185302713,46
865,group1939,198,['chrm'],0.152361948991,48
866,group194,198,['chrm'],0.137468580169,28
867,group1940,198,['chrm'],0.138790071669,52
868,group1941,198,['chrm'],0.194513534962,65
869,group1942,198,['chrm'],0.167298987173,71
870,group1943,198,['chrm'],0.128843851889,69
871,group1944,198,['chrm'],0.160850300026,64
872,group1945,198,['chrm'],0.14229712261,40
873,group1946,198,['chrm'],0.205077868788,109
874,group1947,191,0,0.120881635085,28
875,group1948,198,['chrm'],0.223936137869,214
876,group1949,197,0,0.185883436729,59
877,group195,198,['chrm'],0.179011019924,61
878,group1950,198,['chrm'],0.139459673373,46
879,group1951,198,['chrm'],0.123044412851,20
880,group1952,197,0,0.0887328120934,21
881,group1953,198,['chrm'],0.154258726353,44
882,group1954,198,['chrm'],0.20985162796,55
883,group1955,198,['chrm'],0.142511074274,6
884,group1956,198,['chrm'],0.194017291302,119
885,group1957,198,['chrm'],0.147762105284,9
886,group1958,198,['chrm'],0.182903231223,37
887,group1959,198,['chrm'],0.123625599094,16
888,group196,198,['chrm'],0.184421344821,87
889,group1960,181,0,0.0369088988555,119
890,group1961,198,['chrm'],0.186954165173,79
891,group1962,198,['chrm'],0.153345609773,40
892,group1964,198,['chrm'],0.129039335463,39
893,group1965,198,['chrm'],0.154862751075,55
894,group1966,198,['chrm'],0.244731530777,165
895,group1967,197,0,0.181998994551,31
896,group1968,198,['chrm'],0.213390106168,201
897,group1969,198,['chrm'],0.201369508606,134
898,group197,198,['chrm'],0.233231470492,73
899,group1970,198,['chrm'],0.130802448194,146
900,group1971,198,['chrm'],0.10498860244,99
901,group1972,198,['chrm'],0.183534806296,96
902,group1973,198,['chrm'],0.174048894225,185
903,group1974,198,['chrm'],0.207461364269,110
904,group1975,198,['chrm'],0.183275914271,22
905,group1976,198,['chrm'],0.125935374516,27
906,group1977,198,['chrm'],0.189410408411,117
907,group1978,198,['chrm'],0.161892794501,54
908,group1979,198,['chrm'],0.171587719859,90
909,group198,198,['chrm'],0.126894324689,38
910,group1980,198,['chrm'],0.181112047215,56
911,group1981,198,['chrm'],0.165443507221,109
912,group1982,198,['chrm'],0.166194942902,154
913,group1983,198,['chrm'],0.157239803238,23
914,group1984,198,['chrm'],0.129199079589,10
915,group1985,198,['chrm'],0.22317450596,24
916,group1987,194,0,0.100924240791,21
917,group1988,189,0,0.144734418901,73
918,group1989,187,0,0.154121995567,56
919,group199,198,['chrm'],0.15183560919,73
920,group1990,198,['chrm'],0.157017779499,156
921,group1991,198,['chrm'],0.168267350135,41
922,group1992,198,['chrm'],0.227749185265,54
923,group1993,198,['chrm'],0.103700846586,69
924,group1994,198,['chrm'],0.107457714947,21
925,group1995,198,['chrm'],0.221124790158,61
926,group1996,198,['chrm'],0.148751159929,55
927,group1997,198,['chrm'],0.17146338035,87
928,group1998,198,['chrm'],0.156990800834,41
929,group1999,198,['chrm'],0.157675552567,38
930,group200,198,['chrm'],0.120873695935,49
931,group2000,198,['chrm'],0.134370873898,37
932,group2001,198,['chrm'],0.173240007448,55
933,group2002,197,0,0.154167159945,13
934,group2003,198,['chrm'],0.155978749103,40
935,group2004,198,['chrm'],0.150184153531,22
936,group2005,196,0,0.143390162515,123
937,group2006,198,['chrm'],0.107973996335,42
938,group2007,198,['chrm'],0.160252522481,73
939,group2008,198,['chrm'],0.102507973391,82
940,group2009,198,['chrm'],0.10606931096,23
941,group201,198,['chrm'],0.109911952227,48
942,group2010,198,['chrm'],0.166616431313,62
943,group2011,198,['chrm'],0.072256212283,77
944,group2012,198,['chrm'],0.137980039113,66
945,group2013,198,['chrm'],0.128345500677,26
946,group2014,198,['chrm'],0.129695341545,52
947,group2015,198,['chrm'],0.182931033791,34
948,group2016,198,['chrm'],0.180597975753,118
949,group2017,198,['chrm'],0.157153576002,27
950,group2018,198,['chrm'],0.172462758755,72
951,group2019,198,['chrm'],0.155462639866,78
952,group202,198,['chrm'],0.176904423665,80
953,group2020,198,['chrm'],0.210605892928,44
954,group2021,197,0,0.121915117768,35
955,group2022,151,0,0.179325721678,82
956,group2023,151,0,0.184527442854,69
957,group2024,198,['chrm'],0.193126538437,56
958,group2025,198,['chrm'],0.160897438429,74
959,group2026,198,['chrm'],0.195327369502,141
960,group2027,198,['chrm'],0.155875493128,57
961,group2028,198,['chrm'],0.187992841164,61
962,group2029,198,['chrm'],0.173622196651,35
963,group203,198,['chrm'],0.153844168076,57
964,group2030,198,['chrm'],0.221886824614,173
965,group2031,198,['chrm'],0.201936490553,49
966,group2032,198,['chrm'],0.185532422414,61
967,group2033,198,['chrm'],0.188834991462,38
968,group2034,198,['chrm'],0.234589725386,74
969,group2035,198,['chrm'],0.178646883671,56
970,group2036,188,0,0.177930184819,35
971,group2037,198,['chrm'],0.227354462418,86
972,group2038,198,['chrm'],0.18301066401,53
973,group2039,198,['chrm'],0.191738637718,48
974,group204,198,['chrm'],0.173597891395,44
975,group2040,198,['chrm'],0.153964890948,28
976,group2041,197,0,0.138345681314,43
977,group2042,198,['chrm'],0.184801123421,55
978,group2043,198,['chrm'],0.123222058912,29
979,group2044,177,0,0.133067836067,76
980,group2045,198,['chrm'],0.179933566652,62
981,group2046,196,0,0.171193394079,56
982,group2047,198,['chrm'],0.206986931657,31
983,group2048,198,['chrm'],0.200520083591,20
984,group2049,197,0,0.213814643451,40
985,group205,198,['chrm'],0.193603772676,85
986,group2050,198,['chrm'],0.174593955801,63
987,group2051,198,['chrm'],0.147066042738,72
988,group2052,198,['chrm'],0.168352371908,112
989,group2053,198,['chrm'],0.195628273175,63
990,group2054,198,['chrm'],0.162500567412,17
991,group2055,198,['chrm'],0.16230376425,8
992,group2056,193,0,0.104609006664,39
993,group2057,198,['chrm'],0.164852916773,31
994,group2058,198,['chrm'],0.12154887965,4
995,group2059,197,0,0.161313956005,64
996,group206,198,['chrm'],0.165575126291,52
997,group2060,198,['chrm'],0.224738566155,145
998,group2061,198,['chrm'],0.173090468183,135
999,group2062,198,['chrm'],0.179777749762,97
1000,group2063,198,['chrm'],0.169960241758,75
1001,group2065,159,0,0.101581814071,230
1002,group2066,198,"['Rh01', 'Rh04']",0.135435153672,76
1003,group2067,198,"['Rh01', 'Rh04']",0.16977552421,54
1004,group2068,198,"['Rh01', 'Rh04']",0.125294625077,68
1005,group2069,198,"['Rh01', 'Rh04']",0.158556865622,59
1006,group207,198,['chrm'],0.093944302097,12
1007,group2070,198,"['Rh01', 'Rh04']",0.134558104967,55
1008,group2071,197,0,0.184834580414,59
1009,group2072,198,"['Rh01', 'Rh04']",0.198068307104,75
1010,group2073,198,"['Rh01', 'Rh04']",0.164153101835,37
1011,group2074,195,0,0.163508345021,52
1012,group2076,198,"['Rh01', 'Rh04']",0.15483787597,94
1013,group2077,198,"['Rh01', 'Rh04']",0.174409055467,161
1014,group2078,198,"['Rh01', 'Rh04']",0.139669169505,29
1015,group2079,198,"['Rh01', 'Rh04']",0.163182612188,12
1016,group208,198,['chrm'],0.146157941034,24
1017,group2080,198,"['Rh01', 'Rh04']",0.180802626397,63
1018,group2081,198,"['Rh01', 'Rh04']",0.208337535413,87
1019,group2082,198,"['Rh01', 'Rh04']",0.161777940094,61
1020,group2083,198,"['Rh01', 'Rh04']",0.157253217026,24
1021,group2084,198,"['Rh01', 'Rh04']",0.149507600423,62
1022,group2085,198,"['Rh01', 'Rh04']",0.160617943324,58
1023,group2086,198,"['Rh01', 'Rh04']",0.134047345457,42
1024,group2087,196,0,0.175129264382,26
1025,group2088,196,0,0.166609493792,60
1026,group2089,196,0,0.164715738256,124
